ID,nDissSteps,pKa,pKa_1,pKa_2,pKaType,pKaType_1,pKaType_2,ChargeA,ChargeA_1,ChargeA_2,ChargeA_3,ChargeB,ChargeB_1,ChargeB_2,ChargeB_3
804,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
805,3,0.72,15,16,1,0,0,0,0,0,0,1,0,0,0
806,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
807,3,5.32,15,16,1,0,0,0,0,0,0,1,0,0,0
808,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
809,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
810,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
811,3,2.85,3.65,16,1,1,0,0,0,0,0,3,2,1,1
812,3,1.15,15,16,1,0,0,0,0,0,0,1,0,0,0
813,3,4.03,15,16,1,0,0,0,0,0,0,2,1,1,1
814,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
815,3,3.01,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
816,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
817,3,3.36,15,16,1,0,0,0,0,0,0,2,1,1,1
818,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
819,3,1.32,4.59,16,1,1,0,-1,-1,-1,-1,2,1,0,0
820,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
821,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
822,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
823,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
824,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
825,3,2.7,3.87,16,1,1,0,0,0,0,0,3,2,1,1
826,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
827,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
828,3,-0.32,15,16,1,0,0,0,0,0,0,2,1,1,1
829,3,2.61,3.87,16,1,1,0,0,0,0,0,3,2,1,1
830,3,14,15,16,0,0,0,0,0,0,0,2,2,2,2
831,3,4.51,15,16,1,0,0,0,0,0,0,2,1,1,1
832,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
833,3,1.13,3.85,16,1,1,0,0,0,0,0,2,1,0,0
834,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
835,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
836,3,3.94,15,16,1,0,0,0,0,0,0,2,1,1,1
837,3,3.24,4.8,16,1,1,0,0,0,0,0,2,1,0,0
838,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
839,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
840,3,2.3,15,16,1,0,0,0,0,0,0,1,0,0,0
841,3,2.59,15,16,1,0,0,0,0,0,0,1,0,0,0
842,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
843,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
844,3,2.09,15,16,1,0,0,0,0,0,0,1,0,0,0
845,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
846,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
847,3,3.35,15,16,1,0,0,0,0,0,0,1,0,0,0
848,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
849,3,0.12,15,16,1,0,0,0,0,0,0,1,0,0,0
850,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
851,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
852,3,2.06,15,16,1,0,0,0,0,0,0,1,0,0,0
853,3,4.46,15,16,1,0,0,0,0,0,0,2,1,1,1
854,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
855,3,4.5,15,16,-1,0,0,0,-1,-1,-1,2,2,2,2
856,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
857,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
858,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
859,3,3.5,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
860,3,0.52,15,16,1,0,0,0,0,0,0,1,0,0,0
861,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
862,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
863,3,0.94,15,16,1,0,0,0,0,0,0,1,0,0,0
864,3,0.38,15,16,1,0,0,0,0,0,0,2,1,1,1
865,3,0.31,15,16,1,0,0,0,0,0,0,1,0,0,0
866,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
867,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
868,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
869,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
870,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
871,3,1.24,3.61,16,1,1,0,0,0,0,0,2,1,0,0
872,3,1.55,15,16,1,0,0,0,0,0,0,1,0,0,0
873,3,4.21,15,16,1,0,0,0,0,0,0,2,1,1,1
874,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
875,3,4.23,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
876,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
877,3,5.39,15,16,1,0,0,0,0,0,0,1,0,0,0
878,3,14,15,16,0,0,0,0,0,0,0,2,2,2,2
879,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
880,3,3.96,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
881,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
882,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
883,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
884,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
885,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
886,3,1.49,15,16,1,0,0,0,0,0,0,1,0,0,0
887,3,1.77,15,16,1,0,0,0,0,0,0,2,1,1,1
888,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
889,3,3.14,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1
890,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
891,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
892,3,2.39,3.64,16,1,1,0,0,0,0,0,2,1,0,0
893,3,0.55,15,16,1,0,0,0,0,0,0,1,0,0,0
894,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
895,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
896,3,0.36,3.49,16,1,-1,0,0,0,-1,-1,1,0,0,0
897,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
898,3,3,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
899,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
900,3,3.94,15,16,1,0,0,0,0,0,0,2,1,1,1
901,3,2.99,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
902,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
903,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
904,3,5.4,15,16,1,0,0,0,0,0,0,2,1,1,1
905,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
906,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
907,3,2.97,15,16,1,0,0,0,0,0,0,1,0,0,0
908,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
909,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
910,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
911,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
912,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
913,3,4.78,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
914,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
915,3,4.79,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
916,3,2.13,4.52,16,-1,-1,0,0,-1,-2,-2,0,0,0,0
917,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
918,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
919,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
920,3,4.88,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
921,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
922,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
923,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
924,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
925,3,3.08,15,16,1,0,0,0,0,0,0,1,0,0,0
926,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
927,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
928,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
929,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
930,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
931,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
932,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
933,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
934,3,2.66,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
935,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
936,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
937,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
938,3,1.52,4.5,16,-1,-1,0,0,-1,-2,-2,0,0,0,0
939,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
940,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
941,3,4.38,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
942,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
943,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
944,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
945,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
946,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
947,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
948,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
949,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
950,3,3.22,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
951,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
952,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
953,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
954,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
955,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
956,3,3.28,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
957,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
958,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
959,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
960,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
961,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
962,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
963,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
964,3,2.6,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
965,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
966,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
967,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
968,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
969,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
970,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
971,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
972,3,4.78,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
973,3,1.12,3.36,16,-1,-1,0,0,-1,-2,-2,0,0,0,0
974,3,4.37,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
975,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
976,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
977,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
978,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
979,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
980,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
981,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
982,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
983,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
984,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
985,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
986,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
987,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
988,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
989,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
990,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
991,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
992,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
993,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
994,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
995,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
996,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
997,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
998,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
999,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1000,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1001,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1002,3,4.97,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
1003,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1004,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1005,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1006,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1007,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1008,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1
1009,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1010,3,4.58,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
1011,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1012,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1013,3,1.2,4.69,16,-1,-1,0,0,-1,-2,-2,1,1,1,1
1014,3,4.58,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0
1015,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1016,3,3.07,4.35,16,-1,-1,0,0,-1,-2,-2,0,0,0,0
1017,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1018,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1019,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1020,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1021,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1022,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1023,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1024,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1025,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
1026,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0
